Item ID,Color ID,Size ID,Item Name,Color Name,Size Name,SKU Description,Department,Class,Wholesale Price,Retail Price,Retail Markup $,Retail Markup %,On Hand #
01116,010,070,"2"" Brushed Cotton Elite Black Belt",Black,7,Black 7,Belts,Black Belts,$19.99,$39.99,$20.00,100.1%,60
01116,010,080,"2"" Brushed Cotton Elite Black Belt",Black,8,Black 8,Belts,Black Belts,$19.99,$39.99,$20.00,100.1%,71
01116C,010,020,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,2,Black 2,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01116C,010,030,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,3,Black 3,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01116C,010,040,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,4,Black 4,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01116C,010,050,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,5,Black 5,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01116C,010,060,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,6,Black 6,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01116C,010,070,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,7,Black 7,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01116C,010,080,"CUSTOM CENTURY ELITE BLACK BELT 2"" STANDARD",Black,8,Black 8,Belts,Program,$19.99,$39.99,$20.00,100.1%,0
01119,019,030,Masters Bordered Black Belt,Black/Red,3,Black/Red 3,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,8
01119,019,040,Masters Bordered Black Belt,Black/Red,4,Black/Red 4,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,15
01119,019,050,Masters Bordered Black Belt,Black/Red,5,Black/Red 5,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,18
01119,019,060,Masters Bordered Black Belt,Black/Red,6,Black/Red 6,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,19
01119,019,070,Masters Bordered Black Belt,Black/Red,7,Black/Red 7,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,10
01119,019,080,Masters Bordered Black Belt,Black/Red,8,Black/Red 8,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,11
01119C,019,020,MASTERS BORDERED BLACK BELT CUSTOM,Black/Red,2,Black/Red 2,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,0
01119C,019,030,MASTERS BORDERED BLACK BELT CUSTOM,Black/Red,3,Black/Red 3,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,0
01119C,019,040,MASTERS BORDERED BLACK BELT CUSTOM,Black/Red,4,Black/Red 4,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,0
01119C,019,050,MASTERS BORDERED BLACK BELT CUSTOM,Black/Red,5,Black/Red 5,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,0
01119C,019,060,MASTERS BORDERED BLACK BELT CUSTOM,Black/Red,6,Black/Red 6,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,0
01119C,019,070,MASTERS BORDERED BLACK BELT CUSTOM,Black/Red,7,Black/Red 7,Belts,Black Belts,$24.99,$49.99,$25.00,100.0%,0
01119CC,999,002,CUSTOM MASTERS BORDERED BLACK BELT,Custom,0,Custom 0,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,010,CUSTOM MASTERS BORDERED BLACK BELT,Custom,1,Custom 1,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,020,CUSTOM MASTERS BORDERED BLACK BELT,Custom,2,Custom 2,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,030,CUSTOM MASTERS BORDERED BLACK BELT,Custom,3,Custom 3,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,040,CUSTOM MASTERS BORDERED BLACK BELT,Custom,4,Custom 4,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,050,CUSTOM MASTERS BORDERED BLACK BELT,Custom,5,Custom 5,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,060,CUSTOM MASTERS BORDERED BLACK BELT,Custom,6,Custom 6,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,070,CUSTOM MASTERS BORDERED BLACK BELT,Custom,7,Custom 7,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,080,CUSTOM MASTERS BORDERED BLACK BELT,Custom,8,Custom 8,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
01119CC,999,090,CUSTOM MASTERS BORDERED BLACK BELT,Custom,9,Custom 9,Departments & Classes,No Department or Class,$29.99,$49.99,$20.00,66.7%,0
0111CC,010,002,DELUXE BLACK BELT CUSTOM Black,Black,0,Black 0,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,010,DELUXE BLACK BELT CUSTOM Black,Black,1,Black 1,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,020,DELUXE BLACK BELT CUSTOM Black,Black,2,Black 2,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,030,DELUXE BLACK BELT CUSTOM Black,Black,3,Black 3,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,040,DELUXE BLACK BELT CUSTOM Black,Black,4,Black 4,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,050,DELUXE BLACK BELT CUSTOM Black,Black,5,Black 5,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,060,DELUXE BLACK BELT CUSTOM Black,Black,6,Black 6,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,070,DELUXE BLACK BELT CUSTOM Black,Black,7,Black 7,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,080,DELUXE BLACK BELT CUSTOM Black,Black,8,Black 8,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,010,090,DELUXE BLACK BELT CUSTOM Black,Black,9,Black 9,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,002,DELUXE BLACK BELT CUSTOM Black,Custom,0,Custom 0,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,010,DELUXE BLACK BELT CUSTOM Black,Custom,1,Custom 1,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,020,DELUXE BLACK BELT CUSTOM Black,Custom,2,Custom 2,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,030,DELUXE BLACK BELT CUSTOM Black,Custom,3,Custom 3,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,040,DELUXE BLACK BELT CUSTOM Black,Custom,4,Custom 4,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,050,DELUXE BLACK BELT CUSTOM Black,Custom,5,Custom 5,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,060,DELUXE BLACK BELT CUSTOM Black,Custom,6,Custom 6,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,070,DELUXE BLACK BELT CUSTOM Black,Custom,7,Custom 7,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,080,DELUXE BLACK BELT CUSTOM Black,Custom,8,Custom 8,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
0111CC,999,090,DELUXE BLACK BELT CUSTOM Black,Custom,9,Custom 9,Custom,Uniforms,$9.99,$19.99,$10.00,100.1%,0
01120,100,202,Adjustable Solid Belt,White,Ch S,White Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,244
01120,100,205,Adjustable Solid Belt,White,Ch L,White Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,524
01120,200,202,Adjustable Solid Belt,Yellow,Ch S,Yellow Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,81
01120,200,205,Adjustable Solid Belt,Yellow,Ch L,Yellow Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,215
01120,300,202,Adjustable Solid Belt,Gold,Ch S,Gold Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,95
01120,300,205,Adjustable Solid Belt,Gold,Ch L,Gold Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,47
01120,400,202,Adjustable Solid Belt,Orange,Ch S,Orange Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,58
01120,400,205,Adjustable Solid Belt,Orange,Ch L,Orange Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,115
01120,500,202,Adjustable Solid Belt,Green,Ch S,Green Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,24
01120,500,205,Adjustable Solid Belt,Green,Ch L,Green Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,43
01120,600,202,Adjustable Solid Belt,Blue,Ch S,Blue Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,34
01120,600,205,Adjustable Solid Belt,Blue,Ch L,Blue Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,70
01120,700,202,Adjustable Solid Belt,Purple,Ch S,Purple Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,37
01120,700,205,Adjustable Solid Belt,Purple,Ch L,Purple Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,48
01120C,100,202,ADJUSTABLE SOLID BELT CUSTOM,White,Ch S,White Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,100,205,ADJUSTABLE SOLID BELT CUSTOM,White,Ch L,White Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,200,202,ADJUSTABLE SOLID BELT CUSTOM,Yellow,Ch S,Yellow Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,200,205,ADJUSTABLE SOLID BELT CUSTOM,Yellow,Ch L,Yellow Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,300,202,ADJUSTABLE SOLID BELT CUSTOM,Gold,Ch S,Gold Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,300,205,ADJUSTABLE SOLID BELT CUSTOM,Gold,Ch L,Gold Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,400,202,ADJUSTABLE SOLID BELT CUSTOM,Orange,Ch S,Orange Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,400,205,ADJUSTABLE SOLID BELT CUSTOM,Orange,Ch L,Orange Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,500,202,ADJUSTABLE SOLID BELT CUSTOM,Green,Ch S,Green Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,500,205,ADJUSTABLE SOLID BELT CUSTOM,Green,Ch L,Green Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,600,202,ADJUSTABLE SOLID BELT CUSTOM,Blue,Ch S,Blue Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,600,205,ADJUSTABLE SOLID BELT CUSTOM,Blue,Ch L,Blue Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,700,202,ADJUSTABLE SOLID BELT CUSTOM,Purple,Ch S,Purple Ch S,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
01120C,700,205,ADJUSTABLE SOLID BELT CUSTOM,Purple,Ch L,Purple Ch L,Belts,Solid,$5.45,$10.99,$5.54,101.7%,0
0115CC,999,020,"1.75"" BLACK BELT - CUSTOM Custom",Custom,2,Custom 2,,,$17.99,$34.99,$17.00,94.5%,0
0115CC,999,030,"1.75"" BLACK BELT - CUSTOM Custom",Custom,3,Custom 3,,,$17.99,$34.99,$17.00,94.5%,0
0115CC,999,040,"1.75"" BLACK BELT - CUSTOM Custom",Custom,4,Custom 4,,,$17.99,$34.99,$17.00,94.5%,0
0115CC,999,050,"1.75"" BLACK BELT - CUSTOM Custom",Custom,5,Custom 5,,,$17.99,$34.99,$17.00,94.5%,0
0115CC,999,060,"1.75"" BLACK BELT - CUSTOM Custom",Custom,6,Custom 6,,,$17.99,$34.99,$17.00,94.5%,0
0115CC,999,070,"1.75"" BLACK BELT - CUSTOM Custom",Custom,7,Custom 7,,,$17.99,$34.99,$17.00,94.5%,0
0115CC,999,080,"1.75"" BLACK BELT - CUSTOM Custom",Custom,8,Custom 8,,,$17.99,$34.99,$17.00,94.5%,0
0119,,,Signature Series Obi,,,,Belts,Solid,$21.99,$39.99,$18.00,81.9%,0
0119C,,,KENDO OBI - CUSTOM,,,,Specialty Uniforms,Custom Stock,$19.99,$39.99,$20.00,100.1%,0
011C,010,000,ASST COLOR BELTS CUSTOM,Black,000,Black 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,001,ASST COLOR BELTS CUSTOM,Black,00,Black 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,002,ASST COLOR BELTS CUSTOM,Black,0,Black 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,010,ASST COLOR BELTS CUSTOM,Black,1,Black 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,020,ASST COLOR BELTS CUSTOM,Black,2,Black 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,030,ASST COLOR BELTS CUSTOM,Black,3,Black 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,040,ASST COLOR BELTS CUSTOM,Black,4,Black 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,050,ASST COLOR BELTS CUSTOM,Black,5,Black 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,060,ASST COLOR BELTS CUSTOM,Black,6,Black 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,070,ASST COLOR BELTS CUSTOM,Black,7,Black 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,080,ASST COLOR BELTS CUSTOM,Black,8,Black 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,010,090,ASST COLOR BELTS CUSTOM,Black,9,Black 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,000,ASST COLOR BELTS CUSTOM,Grey,000,Grey 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,001,ASST COLOR BELTS CUSTOM,Grey,00,Grey 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,002,ASST COLOR BELTS CUSTOM,Grey,0,Grey 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,010,ASST COLOR BELTS CUSTOM,Grey,1,Grey 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,020,ASST COLOR BELTS CUSTOM,Grey,2,Grey 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,030,ASST COLOR BELTS CUSTOM,Grey,3,Grey 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,040,ASST COLOR BELTS CUSTOM,Grey,4,Grey 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,050,ASST COLOR BELTS CUSTOM,Grey,5,Grey 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,060,ASST COLOR BELTS CUSTOM,Grey,6,Grey 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,070,ASST COLOR BELTS CUSTOM,Grey,7,Grey 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,080,ASST COLOR BELTS CUSTOM,Grey,8,Grey 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,020,090,ASST COLOR BELTS CUSTOM,Grey,9,Grey 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,000,ASST COLOR BELTS CUSTOM,White,000,White 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,002,ASST COLOR BELTS CUSTOM,White,0,White 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,010,ASST COLOR BELTS CUSTOM,White,1,White 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,020,ASST COLOR BELTS CUSTOM,White,2,White 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,030,ASST COLOR BELTS CUSTOM,White,3,White 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,040,ASST COLOR BELTS CUSTOM,White,4,White 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,050,ASST COLOR BELTS CUSTOM,White,5,White 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,060,ASST COLOR BELTS CUSTOM,White,6,White 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,070,ASST COLOR BELTS CUSTOM,White,7,White 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,080,ASST COLOR BELTS CUSTOM,White,8,White 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,100,090,ASST COLOR BELTS CUSTOM,White,9,White 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,000,ASST COLOR BELTS CUSTOM,Yellow,000,Yellow 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,001,ASST COLOR BELTS CUSTOM,Yellow,00,Yellow 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,002,ASST COLOR BELTS CUSTOM,Yellow,0,Yellow 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,010,ASST COLOR BELTS CUSTOM,Yellow,1,Yellow 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,020,ASST COLOR BELTS CUSTOM,Yellow,2,Yellow 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,030,ASST COLOR BELTS CUSTOM,Yellow,3,Yellow 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,040,ASST COLOR BELTS CUSTOM,Yellow,4,Yellow 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,050,ASST COLOR BELTS CUSTOM,Yellow,5,Yellow 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,060,ASST COLOR BELTS CUSTOM,Yellow,6,Yellow 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,070,ASST COLOR BELTS CUSTOM,Yellow,7,Yellow 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,080,ASST COLOR BELTS CUSTOM,Yellow,8,Yellow 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,200,090,ASST COLOR BELTS CUSTOM,Yellow,9,Yellow 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,000,ASST COLOR BELTS CUSTOM,Gold,000,Gold 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,001,ASST COLOR BELTS CUSTOM,Gold,00,Gold 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,002,ASST COLOR BELTS CUSTOM,Gold,0,Gold 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,010,ASST COLOR BELTS CUSTOM,Gold,1,Gold 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,020,ASST COLOR BELTS CUSTOM,Gold,2,Gold 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,030,ASST COLOR BELTS CUSTOM,Gold,3,Gold 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,040,ASST COLOR BELTS CUSTOM,Gold,4,Gold 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,050,ASST COLOR BELTS CUSTOM,Gold,5,Gold 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,060,ASST COLOR BELTS CUSTOM,Gold,6,Gold 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,070,ASST COLOR BELTS CUSTOM,Gold,7,Gold 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,080,ASST COLOR BELTS CUSTOM,Gold,8,Gold 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,300,090,ASST COLOR BELTS CUSTOM,Gold,9,Gold 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,000,ASST COLOR BELTS CUSTOM,Orange,000,Orange 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,001,ASST COLOR BELTS CUSTOM,Orange,00,Orange 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,002,ASST COLOR BELTS CUSTOM,Orange,0,Orange 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,010,ASST COLOR BELTS CUSTOM,Orange,1,Orange 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,020,ASST COLOR BELTS CUSTOM,Orange,2,Orange 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,030,ASST COLOR BELTS CUSTOM,Orange,3,Orange 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,040,ASST COLOR BELTS CUSTOM,Orange,4,Orange 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,050,ASST COLOR BELTS CUSTOM,Orange,5,Orange 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,060,ASST COLOR BELTS CUSTOM,Orange,6,Orange 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,070,ASST COLOR BELTS CUSTOM,Orange,7,Orange 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,080,ASST COLOR BELTS CUSTOM,Orange,8,Orange 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,400,090,ASST COLOR BELTS CUSTOM,Orange,9,Orange 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,000,ASST COLOR BELTS CUSTOM,Green,000,Green 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,001,ASST COLOR BELTS CUSTOM,Green,00,Green 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,002,ASST COLOR BELTS CUSTOM,Green,0,Green 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,010,ASST COLOR BELTS CUSTOM,Green,1,Green 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,020,ASST COLOR BELTS CUSTOM,Green,2,Green 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,030,ASST COLOR BELTS CUSTOM,Green,3,Green 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,040,ASST COLOR BELTS CUSTOM,Green,4,Green 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,050,ASST COLOR BELTS CUSTOM,Green,5,Green 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,060,ASST COLOR BELTS CUSTOM,Green,6,Green 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,070,ASST COLOR BELTS CUSTOM,Green,7,Green 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,080,ASST COLOR BELTS CUSTOM,Green,8,Green 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,500,090,ASST COLOR BELTS CUSTOM,Green,9,Green 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,000,ASST COLOR BELTS CUSTOM,Lime Green,000,Lime Green 000,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,001,ASST COLOR BELTS CUSTOM,Lime Green,00,Lime Green 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,002,ASST COLOR BELTS CUSTOM,Lime Green,0,Lime Green 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,010,ASST COLOR BELTS CUSTOM,Lime Green,1,Lime Green 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,020,ASST COLOR BELTS CUSTOM,Lime Green,2,Lime Green 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,030,ASST COLOR BELTS CUSTOM,Lime Green,3,Lime Green 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,040,ASST COLOR BELTS CUSTOM,Lime Green,4,Lime Green 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,050,ASST COLOR BELTS CUSTOM,Lime Green,5,Lime Green 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,060,ASST COLOR BELTS CUSTOM,Lime Green,6,Lime Green 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,070,ASST COLOR BELTS CUSTOM,Lime Green,7,Lime Green 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,080,ASST COLOR BELTS CUSTOM,Lime Green,8,Lime Green 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,505,090,ASST COLOR BELTS CUSTOM,Lime Green,9,Lime Green 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,001,ASST COLOR BELTS CUSTOM,Camo,00,Camo 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,002,ASST COLOR BELTS CUSTOM,Camo,0,Camo 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,010,ASST COLOR BELTS CUSTOM,Camo,1,Camo 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,020,ASST COLOR BELTS CUSTOM,Camo,2,Camo 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,030,ASST COLOR BELTS CUSTOM,Camo,3,Camo 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,040,ASST COLOR BELTS CUSTOM,Camo,4,Camo 4,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,050,ASST COLOR BELTS CUSTOM,Camo,5,Camo 5,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,060,ASST COLOR BELTS CUSTOM,Camo,6,Camo 6,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,070,ASST COLOR BELTS CUSTOM,Camo,7,Camo 7,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,080,ASST COLOR BELTS CUSTOM,Camo,8,Camo 8,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,521,090,ASST COLOR BELTS CUSTOM,Camo,9,Camo 9,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,525,001,ASST COLOR BELTS CUSTOM,Teal,00,Teal 00,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,525,002,ASST COLOR BELTS CUSTOM,Teal,0,Teal 0,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,525,010,ASST COLOR BELTS CUSTOM,Teal,1,Teal 1,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,525,020,ASST COLOR BELTS CUSTOM,Teal,2,Teal 2,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
011C,525,030,ASST COLOR BELTS CUSTOM,Teal,3,Teal 3,Belts,Solid,$3.49,$6.99,$3.50,100.3%,0
